"","Wood","Oven","Phase","IO_02L_Avg","UO_02_Avg","AO_02_Avg","IO_04R_Avg","FB_01_Avg","IO_01T_Avg","SA_01_Avg","P_01_Avg","AO_01_Avg","Roofline","Chimney","NO","SO2","CO","CO2","O2","PM (mg/m3)"
"10191","BW","NO","Low",230.3,159.4,313.2,118.2,797.6,259.6,329.5,544.7,464.4,100.2,175.5,111.5925,8.715381,2162.418,5.663948,13.63402,9.52
"10192","BW","NO","Low",230.5,159.6,311.9,118.3,794,259.7,329.4,540.9,462.9,100.1,175.2,116.7244,6.299133,1885.336,5.994638,13.18236,6.04
"10193","BW","NO","Low",230.6,159.8,310.8,118.4,790,259.7,329.2,540,462.8,100,175.2,123.0921,5.194397,1672.589,6.172621,12.97007,5.82
"10194","BW","NO","Low",230.7,160.1,310,118.4,785.4,259.8,329.1,542.4,464.2,99.9,175.3,122.392,5.028043,1700.409,6.019534,13.09589,6.53
"10195","BW","NO","Low",230.8,160.3,309.8,118.5,780.5,259.8,328.9,547,470,99.8,175.8,121.156,4.392704,1838.267,5.668809,13.49723,5.85
"10196","BW","NO","Low",230.9,160.5,309.7,118.6,775.5,259.8,328.8,554.3,477.2,99.7,176,109.4898,4.127915,1932.667,5.301899,14.02564,8.17
"10197","BW","NO","Low",231,160.8,309.2,118.6,770.4,259.9,328.7,558.5,480.9,99.6,175.5,101.5316,4.831627,2336.517,5.088408,14.29992,7.98
"10198","BW","NO","Low",231.1,161,307.7,118.7,765.2,259.9,328.5,555.4,477.2,99.5,174.2,99.06099,5.066277,2503.67,5.019586,14.41027,5.53
"10199","BW","NO","Low",231.2,161.1,305.2,118.7,760.1,259.9,328.2,548.2,467.9,99.5,172.4,95.34702,5.770631,2742.745,4.960612,14.46096,4.8
"10200","BW","NO","Low",231.2,161.3,302.5,118.8,756.3,259.9,327.9,538.3,457.5,99.4,170.8,93.40496,6.475137,2839.714,4.958502,14.45341,5.96
"10201","BW","NO","Low",231.3,161.5,299.7,118.8,755.4,259.9,328,525.2,445,99.3,169.8,89.1599,6.642167,2777.322,4.8992,14.53519,6.12
"10202","BW","NO","Low",231.4,161.7,297.6,118.9,758.5,259.8,328.1,521.9,437.5,99.3,168.9,85.97911,7.044042,3025.493,4.888192,14.55532,6.05
"10203","BW","NO","Low",231.4,161.8,295.5,118.9,763.7,259.7,327.7,530.7,435.1,99.2,167.7,88.28123,7.04431,3139.566,4.844356,14.61068,5.51
"10204","BW","NO","Low",231.5,162,293.6,119,768.1,259.6,327.1,537.1,432.3,99.2,166.5,88.46193,7.112787,3296.585,4.794061,14.66855,4.32
"10205","BW","NO","Low",231.5,162.2,292.7,119,770.9,259.5,326.6,536.4,431,99.1,165.7,89.52426,6.476515,3324.923,4.729583,14.74278,4.92
"10206","BW","NO","Low",231.5,162.4,292.9,119,772.5,259.3,326.1,532.9,431.9,99,165.2,86.69495,6.476828,3545.604,4.640491,14.85349,4.43
"10207","BW","NO","Low",231.6,162.5,293.8,119,773.5,259.2,325.6,530.3,433.7,98.9,164.9,85.45593,6.711836,3667.569,4.616076,14.87991,5.47
"10208","BW","NO","Low",231.6,162.7,294.8,119.1,774.2,259,325.1,530.7,439.1,98.8,165,85.45593,6.711836,3667.569,4.616076,14.87991,6.97
"10209","BW","NO","Low",231.6,162.8,295.9,119.1,774.8,258.9,324.5,530.8,450.1,98.7,165.2,85.45593,6.711836,3667.569,4.616076,14.87991,8.88
"10210","BW","NO","Low",231.6,163,296.8,119.1,775.4,258.7,324,530.5,462.9,98.5,165.5,85.45593,6.711836,3667.569,4.616076,14.87991,11.7
"10211","BW","NO","Low",231.7,163.1,297.5,119.1,775.8,258.5,323.5,529.1,470.4,98.4,165.6,85.45593,6.711836,3667.569,4.616076,14.87991,11.1
"10212","BW","NO","Low",231.7,163.3,297.9,119.1,776,258.4,322.9,523.9,475,98.2,165.9,85.45593,6.711836,3667.569,4.616076,14.87991,5.15
"10213","BW","NO","Low",231.7,163.5,298.5,119.1,775.9,258.2,322.4,518.6,476.5,98.1,165.9,88.11966,5.773327,3762.996,4.891475,14.49619,3
"10214","BW","NO","Low",231.7,163.6,298.8,119.1,775.3,258.1,321.8,517.1,477.6,97.9,166.2,88.48478,4.971401,4107.964,4.891411,14.34647,1.7
"10215","BW","NO","Low",231.7,163.8,298.8,119.2,774.5,258,321.3,514.4,479.3,97.8,166.5,80.87975,6.752041,4714.03,4.322562,14.96044,1.58
"10216","BW","NO","Low",231.7,163.9,298.1,119.2,773.4,257.8,320.7,512.4,479.5,97.7,166.5,74.50787,11.38974,5091.829,4.000278,15.35549,14
"10217","BW","NO","Low",231.6,164.1,297.3,119.2,772.2,257.7,320.1,508,476.8,97.6,166.4,72.03434,12.80413,5144.722,3.853941,15.53037,10.8
"10218","BW","NO","Low",231.6,164.2,296.2,119.2,770.8,257.5,319.5,501.6,471.6,97.4,166.3,67.78779,11.76325,3861.925,3.443238,16.17368,7.49
"10219","BW","NO","Low",231.6,164.4,295.3,119.2,769.5,257.4,318.8,496.4,466.4,97.3,166.1,72.3939,12.16646,2358.852,3.816175,15.95687,4.5
"10220","BW","NO","Low",231.6,164.5,294.6,119.2,768.5,257.2,318.2,493.3,465.1,97.1,166,69.56306,10.9888,2270.728,3.880928,15.81974,3.04
"10221","BW","NO","Low",231.6,164.7,294.1,119.2,767.5,257.1,317.6,490.7,468.1,97,165.9,66.38039,9.644654,2229.161,3.839307,15.94178,2.54
"10222","BW","NO","Low",231.5,164.8,294.1,119.2,766.7,256.9,317,487.6,476.5,96.9,165.9,73.4627,7.428842,1754.696,3.977419,15.88894,2.68
"10223","BW","NO","Low",231.5,164.9,294.2,119.2,766,256.8,316.5,485.2,484.9,96.8,166,78.06638,6.018816,1493.004,4.044302,15.84993,2.56
"10224","BW","NO","Low",231.4,165,293.9,119.2,765.3,256.6,315.9,483.3,491.1,96.7,166.3,78.77699,5.147578,1432.35,4.077767,15.82603,2.81
"10225","BW","NO","Low",231.4,165.2,292.7,119.2,763.2,256.5,315.3,480.3,498.6,96.6,166.7,77.36032,5.215958,1542.224,4.131915,15.76816,2.69
"10226","BW","NO","Low",231.3,165.3,291.2,119.2,760.4,256.3,314.8,478.6,504,96.5,167.1,77.36134,5.382899,1624.581,4.194763,15.69267,3.06
"10227","BW","NO","Low",231.3,165.5,289.8,119.2,757.6,256.2,314.2,476.5,505.6,96.5,167.5,76.12331,5.951534,1783.25,4.187553,15.66625,3.57
"10228","BW","NO","Low",231.2,165.6,288.7,119.2,754.9,256,313.7,476.1,504.3,96.4,168,76.30395,6.892072,1884.473,4.189253,15.66499,3.65
"10229","BW","NO","Low",231.2,165.7,287.9,119.2,752.4,255.9,313.1,476.8,497.8,96.3,168.3,79.3155,6.657168,1930.482,4.261681,15.58321,3.07
"10230","BW","NO","Low",231.1,165.9,287.3,119.2,749.8,255.7,312.6,477.7,489.6,96.3,168.5,85.69328,5.952411,1928.379,4.394782,15.41627,2.63
"10231","BW","NO","Low",231.1,166,286.6,119.2,747.1,255.6,312.1,478.7,481.4,96.2,168.2,91.1839,5.884434,1946.403,4.486199,15.28542,1.59
"10232","BW","NO","Low",231,166.1,285.5,119.2,744.8,255.5,311.5,477.3,471.1,96.2,167.3,95.0826,5.88473,2000.128,4.491817,15.25774,1.37
"10233","BW","NO","Low",230.9,166.2,283.5,119.2,742.5,255.3,310.9,471.7,458.3,96.2,165.6,90.30099,6.355108,2117.515,4.374414,15.36972,1.97
"10234","BW","NO","Low",230.9,166.3,281.2,119.2,739.8,255.2,310.2,461.3,444.8,96.1,163.8,78.79726,7.12892,2238.374,4.218784,15.56182,2.72
"10235","BW","NO","Low",230.8,166.4,278.8,119.2,736.8,255,309.5,449.6,431.3,96,162,71.00838,8.708066,2315.354,4.149354,15.64989,3.62
"10236","BW","NO","Low",230.7,166.5,276.4,119.2,733.7,254.8,308.7,438.9,419.4,95.9,160.3,69.77346,8.47322,2298.382,4.209349,15.5899,3.83
"10237","BW","NO","Low",230.6,166.6,274.1,119.2,730.4,254.6,307.9,429.8,410.1,95.8,158.8,68.0052,7.934485,2395.654,4.23115,15.53579,4.72
"10238","BW","NO","Low",230.5,166.7,272.1,119.3,727.3,254.3,307.1,421.7,402.9,95.8,157.5,65.52963,7.934876,2522.296,4.242538,15.51944,6.74
"10239","BW","NO","Low",230.4,166.7,270.5,119.3,724.4,254.1,306.3,414.9,397.7,95.7,156.5,65.7083,7.297376,2473.459,4.277894,15.48508,8.79
"10240","BW","NO","Low",230.3,166.8,268.9,119.3,721.7,253.8,305.5,410.3,393.5,95.5,155.5,66.06466,6.660421,2470.621,4.293242,15.46156,9.45
"10241","BW","NO","Low",230.1,166.9,267.2,119.3,719.1,253.4,304.8,407.2,388.7,95.3,154.7,67.65963,6.425559,2463.653,4.341958,15.39362,9.28
"10242","BW","NO","Low",230,166.9,265.8,119.3,716.5,253.1,304.2,403.2,383.8,95.1,154.8,69.25536,6.190644,2300.535,4.373734,15.36594,10.2
"10243","BW","NO","Low",229.8,167,270.1,119.2,720.7,252.8,303.5,406.1,401.1,94.9,157.3,72.44516,6.593061,2294.98,4.464998,15.24264,9.43
"10244","BW","NO","Low",229.7,167,277.4,119.2,729.5,252.4,303.1,417.1,429.9,94.7,159.9,76.16681,6.358108,2256.583,4.563766,15.12563,7.08
"10245","BW","NO","Low",229.5,167.1,284.6,119.1,739.8,252.1,302.7,432.4,459.1,94.5,161.9,81.66107,5.721142,2184.114,4.687321,14.97214,5.06
"10246","BW","NO","Low",229.4,167.2,290.6,119.1,749.3,251.9,302.5,449.7,482.7,94.3,163.6,83.07893,5.016104,2103.649,4.727744,14.91552,2.33
"10247","BW","NO","Low",229.2,167.3,295.5,119,757.3,251.7,302.4,466.5,499.3,94.1,164.7,82.37513,4.781324,2147.767,4.651127,14.96836,2.08
"10248","BW","NO","Low",229.1,167.3,299.3,119,763.9,251.6,302.3,478.6,511.2,94,165.6,78.4802,5.084834,2241.003,4.436145,15.18602,1.1
"11647","BW","O","High",224.9,324.2,227.1,188.3,738.5,241.1,357.2,582.9,466.5,78.58,148.1,148,54.9,2330,5.864606,12,6.64
"11648","BW","O","High",227.3,325.1,228.2,189.9,741.7,243.2,359.7,580.6,465.9,78.99,148.4,145,55.4,2290,5.919304,12.2,7.88
"11649","BW","O","High",229.8,326,229.2,191.5,745.1,245.2,361.9,579.8,465.8,79.35,148.8,142,55.5,2220,5.888834,12.3,7.34
"11650","BW","O","High",232.4,326.8,230.2,193.1,748.4,247.2,363.9,576.6,465.7,79.69,149.1,142,55.5,2370,5.696927,12.2,6.97
"11651","BW","O","High",234.9,327.6,231.3,194.6,751.3,249.2,366.1,573.9,465.6,80,149.5,145,55.3,2480,5.544503,12.1,9.01
"11652","BW","O","High",237.4,328.9,232.9,196.2,756,251.2,368.7,573.4,478.5,80.4,150.7,145,54.7,2630,5.454635,12.2,10.9
"11653","BW","O","High",239.9,331.1,234.8,197.8,761.4,253.3,371.9,577.1,498.3,80.7,151.9,143,53.2,2640,5.336729,12.4,13.7
"11654","BW","O","High",242.4,333.1,236.3,199.4,764.3,255.3,375,581.8,509.9,81,152.6,137,56.8,2800,5.227135,12.4,15.5
"11655","BW","O","High",244.8,335.3,237.6,200.9,765.8,257.2,377.5,583.7,515.2,81.3,153.1,133,60.8,3020,5.3263,12.3,13.3
"11656","BW","O","High",247.3,337.3,238.9,202.5,766.6,259.2,379.9,585.3,517,81.6,153.4,126,74.8,4260,5.348226,12,9.36
"11657","BW","O","High",249.6,338.9,240.1,204.1,767.1,261.2,382.2,587.2,519.1,81.9,153.7,121,80.4,4850,5.241185,11.7,5.65
"11658","BW","O","High",251.9,340.2,241.4,205.7,767.6,263.1,383.8,587.2,522.9,82.2,154,133,64,3300,5.174829,11.9,5.77
"11659","BW","O","High",254.2,341.5,242.6,207.3,769.3,265,384.8,589.6,526.7,82.5,154.3,133,58.5,2800,5.132048,12.4,5.63
"11660","BW","O","High",256.4,342.8,243.7,208.9,770.8,266.8,385.6,589,529,82.9,154.5,125,57.5,3000,5.059235,12.9,5.84
"11661","BW","O","High",258.5,344.2,244.9,210.5,772.3,268.6,386.4,590.4,530.7,83.3,154.8,120,56.8,3240,5.015127,13.3,7.74
"11662","BW","O","High",260.6,345.6,246.1,212.1,773.5,270.4,387.4,592.7,533.3,83.7,155.1,115,56.5,3480,5.027233,13.7,14.5
"11663","BW","O","High",262.7,346.7,247.2,213.6,774.2,272.2,388.5,594.1,534.9,84.1,155.3,113,55.2,3280,5.061532,13.9,13.9
"11664","BW","O","High",264.8,347.8,248.2,215.2,775,273.9,389.6,595.1,534,84.5,155.6,139,61.3,2790,5.080626,13.3,10.1
"11665","BW","O","High",266.9,348.9,249.3,216.7,775.6,275.6,391.3,591,531.4,85,155.9,140,65.1,3020,5.078032,13,8.42
"11666","BW","O","High",268.9,350,250.4,218.2,775.8,277.3,393.2,588,529.6,85.5,156.1,138,61.8,2540,4.995613,13.2,5.71
"11667","BW","O","High",270.9,351,251.5,219.7,775.9,278.9,395.3,585.3,527.6,85.9,156.2,133,59.6,2210,4.941319,13.4,4.91
"11668","BW","O","High",272.8,351.7,252.4,221.2,776.2,280.4,397.4,587.3,524.6,86.3,156.2,128,56.2,1840,4.993082,13.6,4.36
"11669","BW","O","High",274.7,352.2,253.4,222.7,777.3,281.9,399.6,592.8,522,86.6,156.3,127,54.7,1640,5.034492,13.7,3.8
"11670","BW","O","High",276.6,352.8,254.4,224.1,783.1,283.3,401.7,598.8,518.8,86.9,156.3,124,53.2,1520,4.943563,13.8,3.75
"11671","BW","O","High",278.4,353.3,255.3,225.6,789.6,284.7,404,601.9,516.2,87.2,156.4,123,52.5,1430,4.794583,13.9,2.51
"11672","BW","O","High",280.3,353.9,256.3,227,793.7,286,406.2,603.9,516.6,87.5,156.6,116,52.7,1440,4.649658,14.2,1.49
"11673","BW","O","High",282.1,354.5,257.3,228.4,796.4,287.3,408.6,606,519.2,87.8,156.8,117,55.5,2090,4.554634,13.6,1.05
"11674","BW","O","High",283.8,355.1,258.2,229.8,797.9,288.5,410.5,608.4,523.7,88,157.1,122,55,2030,4.521303,13.5,1.12
"11675","BW","O","High",285.6,355.7,259.4,231.2,798.9,289.6,412,610,528,88.3,157.3,122,52,1950,4.521303,13.4,1.14
"11676","BW","O","High",287.4,356.4,260.5,232.6,799.8,290.7,413.7,612.8,532.1,88.5,157.6,119,50.4,1990,4.521303,13.4,1.41
"11677","BW","O","High",289.1,357,261.3,233.9,801,291.8,416,615.1,527.5,88.8,157.6,116,49.6,1980,4.521303,13.5,1.77
"11678","BW","O","High",290.8,357.4,261.9,235.3,802,292.8,419.5,617.3,517,89.1,157.6,113,49,2010,4.521303,13.5,2.23
"11679","BW","O","High",292.5,357.3,262.2,236.6,803,293.7,422.7,620.4,505.9,89.3,157.6,109,49.4,2150,4.521303,13.5,3.58
"11680","BW","O","High",294.1,356.8,262.2,237.9,805,294.6,424,622.9,495.8,89.5,157.5,108,49.4,2360,6.237179,13.4,5.8
"11681","BW","O","High",295.7,356.1,262.1,239.1,807,295.4,424.5,623.2,485.9,89.7,157.4,105,48.7,2480,7.398372,13.4,5.84
"11682","BW","O","High",297.3,355.6,262.3,240.3,810,296.1,425.2,609.2,484.2,89.8,158,104,50,2720,7.318169,13.3,6.75
"11683","BW","O","High",298.8,356.5,263,241.5,812,296.9,425.4,582.2,495.9,90,159.2,103,49.6,2810,7.223861,13.3,9.09
"11684","BW","O","High",300.3,357.3,263.5,242.7,811,297.7,424.7,558.2,501.3,90.2,160.1,102,49.8,2770,7.19226,13.3,11.7
"11685","BW","O","High",301.8,357.6,263.8,243.9,808,298.5,423.1,539.7,502.4,90.3,160.5,103,49.3,2820,7.113428,13.1,13
"11686","BW","O","High",303.3,357.5,264,245,806,299.4,421.3,528.2,501.7,90.5,160.9,105,50,2910,7.084121,12.9,15.1
"11687","BW","O","High",304.7,357,264,246.2,804,300.2,419.5,522,498.4,90.6,161.2,106,49.8,3170,7.125652,12.7,19.7
"11688","BW","O","High",306.1,356.4,263.8,247.3,803,301.1,417.9,515.9,491.4,90.7,161.3,105,51.3,3260,7.106304,12.7,23.6
"11689","BW","O","High",307.5,355.6,263.6,248.4,802,301.9,416.4,510.6,484.4,90.8,161.5,103,58.2,4110,7.038793,12.3,24.8
"11690","BW","O","High",308.9,354.7,263.3,249.5,801,302.7,414.3,505,478.5,90.9,161.5,102,67.8,4860,7.030835,12,16.7
"11691","BW","O","High",310.2,353.6,262.5,250.5,801,303.4,411.9,501.2,471.9,91,160.6,101,84.6,6350,6.883014,11.6,7.87
"11694","BW","O","Medium",313.7,351,259.4,253.5,816,305.3,405.4,501.2,452.5,91.3,158,106,55.6,2360,6.1574,13.6,11.1
"11695","BW","O","Medium",314.8,350.1,258.6,254.5,821,305.9,403.4,504.8,446.6,91.4,157.4,135,51.7,2120,5.971688,12.7,7.03
"11696","BW","O","Medium",315.9,349.2,257.9,255.4,825,306.4,401.5,509,441.8,91.5,156.9,142,50.9,2230,5.763182,12.2,3.71
"11697","BW","O","Medium",316.9,348.5,257.2,256.3,829,306.8,399.6,511.3,438.5,91.5,156.6,146,49.8,1990,5.120438,12.3,2.26
"11698","BW","O","Medium",317.9,347.8,256.5,257.2,832,307.3,397.9,510.7,435.6,91.6,156.3,145,48.6,1630,5.543633,12.6,1.46
"11699","BW","O","Medium",318.8,347.3,256,258,834,307.7,396.2,509.9,433.7,91.6,156,142,47.7,1580,6.177416,12.9,1.52
"11700","BW","O","Medium",319.8,347,255.6,258.9,836,308.1,394.6,509,433.7,91.6,156,140,47.8,1730,5.807961,13.1,1.58
"11701","BW","O","Medium",320.7,346.8,255.3,259.7,837,308.5,393.2,509.6,434.7,91.6,155.9,139,47.4,1920,6.484137,13.2,1.35
"11702","BW","O","Medium",321.5,346.8,255,260.5,837,308.8,391.8,511.3,435.3,91.6,155.8,139,46.9,2140,6.696122,13.1,1.19
"11703","BW","O","Medium",322.4,346.8,254.7,261.2,838,309.2,390.6,514.6,436,91.7,155.7,139,46.2,2340,6.757473,13.2,1.36
"11704","BW","O","Medium",323.2,346.9,254.6,262,838,309.5,389.5,519.9,437.7,91.7,155.7,131,47.2,3350,6.876442,13.3,1.8
"11705","BW","O","Medium",324,347,254.5,262.7,838,309.9,388.4,529.1,440.5,91.8,155.7,124,47.7,4140,6.9853,13.4,1.85
"11706","BW","O","Medium",324.8,347,254.5,263.4,838,310.2,387.5,539.4,442.2,91.8,155.7,118,47.1,4570,7.168468,13.5,1.95
"11707","BW","O","Medium",325.5,347.2,254.5,264.1,837,310.5,386.8,548.9,441.2,91.8,155.8,113,47.8,5040,7.280804,13.6,2.17
"11708","BW","O","Medium",326.2,347.5,254.5,264.8,834,310.8,386.1,555,440.7,91.8,155.9,107,48.2,5350,7.259573,13.7,1.12
"11709","BW","O","Medium",326.9,347.8,254.6,265.4,832,311.1,385.6,557.8,440.3,91.8,156.2,108,48.5,5400,7.196061,13.6,0.914
"11710","BW","O","Medium",327.6,348.1,254.9,266.1,831,311.4,385.2,559.9,441.4,91.8,156.6,108,47.8,5140,7.103155,13.6,0.963
"11711","BW","O","Medium",328.2,348.6,255.2,266.7,830,311.7,385,558.6,440.5,91.7,156.9,107,47.1,5100,7.07177,13.7,1.04
"11712","BW","O","Medium",328.9,349,255.6,267.4,827,312,385.5,556.9,440.6,91.8,157.7,107,46.2,5230,7.058508,13.8,1.37
"11713","BW","O","Medium",329.6,349.3,256,268,824,312.3,385.8,564.5,446.7,91.8,157.6,104,46.1,5270,7.061384,13.9,1.28
"11714","BW","O","Medium",330.2,349.8,256.4,268.6,824,312.5,385.4,577.6,453.5,91.8,157.3,96.6,46.5,5380,6.937378,13.9,0.933
"11715","BW","O","Medium",330.8,350.3,256.8,269.2,827,312.8,385.1,586.5,458.2,91.8,157.2,93,46,5480,6.929266,14,0.827
"11716","BW","O","Medium",331.4,350.7,257.1,269.8,830,313,384.9,590.4,461.1,91.9,157,92.9,45.7,5330,6.879131,14,1.24
"11717","BW","O","Medium",331.9,351,257.4,270.4,833,313.2,384.8,591,462.5,91.9,156.8,93.9,45.5,5400,6.739698,14,1.78
"11718","BW","O","Medium",332.4,351.3,257.8,271,835,313.4,384.8,590,462.4,92,156.6,95,45.3,5610,6.623247,13.9,1.87
"11719","BW","O","Medium",332.9,351.6,258,271.5,836,313.6,384.8,586.4,461.3,92.1,156.4,95.5,44.9,5910,6.51809,13.9,2.35
"11720","BW","O","Medium",333.3,351.9,258.3,272.1,836,313.8,384.9,581.9,459.3,92.2,156.2,91.4,44.7,6260,6.392767,13.9,3.38
"11721","BW","O","Medium",333.8,352.2,258.5,272.6,837,313.9,385.1,578.1,457,92.4,156.1,90.2,44.3,6370,6.295632,14,2.7
"11722","BW","O","Medium",334.1,352.3,258.5,273.1,837,314,385.3,573.8,453.6,92.5,155.8,91.1,44,6150,6.223126,14,1.99
"11723","BW","O","Medium",334.5,352.4,258.5,273.6,838,314.2,385.5,568.6,449,92.5,155.5,93.6,43.6,6010,6.208171,13.9,2.04
"11724","BW","O","Medium",334.8,352.5,258.4,274.1,840,314.3,385.8,561.9,444.7,92.5,155.1,91.3,43.6,6450,6.151063,14,2.68
"11725","BW","O","Medium",335.1,352.3,258.3,274.5,841,314.3,386,555.7,440.1,92.5,154.7,86.3,44.3,7220,6.033772,14,2.97
"11726","BW","O","Medium",335.4,352,258,274.9,841,314.4,386.1,548.5,436,92.6,154.3,83.3,44.8,7650,5.858484,14.1,2.2
"11727","BW","O","Medium",335.7,351.7,257.8,275.4,842,314.4,386.3,540.4,431.6,92.6,154,81.2,44.6,7830,5.685052,14.2,3.98
"11728","BW","O","Medium",335.9,351.4,257.6,275.8,842,314.3,386.4,533.7,427.1,92.5,153.8,80.5,44.8,7860,5.579911,14.2,9.33
"11729","BW","O","Medium",336,351.3,257.5,276.1,842,314.3,386.6,527.5,423.3,92.5,153.5,80.5,44.8,7860,5.40266,14.2,12.3
"11730","BW","O","Medium",336.1,351.1,257.4,276.5,842,314.3,386.8,522.4,420.5,92.5,153.2,80.5,44.8,7860,5.0679,14.2,15.8
"11731","BW","O","Medium",336.3,350.9,257.3,276.9,843,314.2,386.9,518.7,418.1,92.4,153.1,80.5,44.8,7860,4.042084,14.2,18.7
"11732","BW","O","Medium",336.3,350.5,257,277.2,845,314.1,387,516,415.8,92.4,153,80.5,44.8,7860,3.448012,14.2,18.1
"11733","BW","O","Medium",336.4,350.2,256.9,277.5,849,314,387,513.6,413.7,92.3,152.7,80.5,44.8,7860,4.325528,14.2,16.3
"11734","BW","O","Medium",336.4,349.8,256.7,277.8,852,313.9,387,510.9,411.8,92.2,152.5,122,36.5,5210,5.139597,12.2,15.8
"11735","BW","O","Medium",336.4,349.4,256.5,278.1,853,313.7,386.9,507.6,409.8,92.2,152.4,142,31,3120,5.543811,11,14.4
"11736","BW","O","Medium",336.4,349,256.4,278.4,853,313.6,386.8,505.4,408.4,92.2,152.3,140,32.2,3310,5.806013,11.1,12.4
"11737","BW","O","Medium",336.3,348.7,256.2,278.6,852,313.4,386.7,504.4,406.6,92.1,152.1,138,32.6,3360,5.981193,11.3,13
"11738","BW","O","Medium",336.3,348.4,256,278.9,853,313.3,386.6,502.7,404.2,92.1,151.9,139,33.9,2900,6.043942,11.4,15.3
"11739","BW","O","Medium",336.2,348.1,255.8,279.1,853,313.1,386.4,500.4,401.8,92,151.7,141,37,2950,6.065815,11.5,17.7
"11740","BW","O","Medium",336.1,347.8,255.7,279.4,853,312.9,386.3,499,399.8,92,151.5,141,37.5,3190,5.983596,11.5,17.3
"11741","BW","O","Medium",336,347.6,255.6,279.6,853,312.7,386.1,498.4,398.5,91.9,151.4,139,39,3780,5.834216,11.4,18.7
"11742","BW","O","Medium",335.9,347.3,255.4,279.8,852,312.5,386,498.3,397.4,91.8,151.3,138,38.3,3920,5.690628,11.4,18.6
"11743","BW","O","Medium",335.7,346.9,255.3,279.9,851,312.3,385.9,497.5,395.9,91.7,151.1,138,38.4,4420,5.596668,11.5,15.6
"11744","BW","O","Medium",335.6,346.6,255.1,280.1,850,312.1,385.7,495.9,394.6,91.6,150.9,138,39.3,4210,5.500515,11.5,9.05
"11745","BW","O","Medium",335.4,346.3,255,280.3,849,311.8,385.6,494.2,393.2,91.5,150.7,135,39.7,4650,5.420364,11.6,7.48
"11746","BW","O","Medium",335.2,346,254.8,280.4,849,311.6,385.4,493.2,391.9,91.4,150.4,132,40.2,4960,5.319242,11.8,8.82
"11747","BW","O","Medium",335,345.6,254.8,280.6,848,311.3,385.8,490.7,388.6,91.4,150.7,128,41,5320,5.260476,12.1,6.78
"11748","BW","O","Medium",334.8,345.4,255.1,280.7,846,311.1,386.3,493.5,390.2,91.5,151.1,114,40.8,5080,5.230778,12.5,5.87
"11749","BW","O","Medium",334.6,346.2,255.7,280.8,847,310.8,386.4,507.9,401.5,91.5,151.5,104,40.3,4500,5.196949,12.8,5.05
"11750","BW","O","Medium",334.4,347.3,256.6,280.9,850,310.6,386.6,523.5,416.8,91.5,152,99.1,39.9,4500,5.15012,13.1,19.8
"11751","BW","O","Medium",334.2,348.8,257.5,281,853,310.4,387.1,538.9,433,91.5,152.5,89.5,40.7,3920,5.132238,13.9,15.9
"11752","BW","O","Medium",334.1,350.2,258.4,281.1,855,310.2,387.7,554.9,446.7,91.5,152.8,88.3,65.4,4290,5.121249,13.5,15.1
"11753","BW","O","Medium",334,351.7,259.4,281.2,858,310,388.6,571.4,457.3,91.4,153.2,102,73,5040,5.069158,12.4,22.7
"11754","BW","O","Medium",334,353.2,260.3,281.4,860,310,389.5,583.9,465.3,91.4,153.6,102,57.2,2740,4.957971,13.3,22.9
"11755","BW","O","Medium",334,354.5,261,281.6,861,309.9,390.6,593.7,471.6,91.4,154,99.6,76.6,4590,4.774572,12.2,18.8
"11756","BW","O","Medium",334.1,355.7,261.7,281.7,862,309.9,391.8,602.1,476.2,91.4,154.3,97.8,86.7,5530,4.569331,11.7,14.6
"11757","BW","O","Medium",334.3,356.6,262.4,281.9,863,309.9,393.1,610,479.5,91.4,154.7,98.5,85,5290,4.048912,11.6,13.4
"11758","BW","O","Medium",334.4,357.5,263.1,282.1,863,309.9,394.6,615.4,481.8,91.6,154.9,102,72.1,4390,3.871976,11.6,12.9
"11759","BW","O","Medium",334.6,358.4,263.6,282.3,863,310,396.1,619.3,483,91.7,155,105,65.2,3780,4.540149,11.5,14.5
"11760","BW","O","Medium",334.9,359.1,264.2,282.5,863,310.1,397.8,623.6,484,91.7,155.2,108,59.2,3340,4.711486,11.4,14.2
"11761","BW","O","Medium",335.1,359.9,264.7,282.7,862,310.2,399.4,628.2,485.1,91.7,155.5,112,51.6,2470,4.777817,11.3,15.7
"11762","BW","O","Medium",335.4,360.5,265.2,282.9,862,310.4,401.2,631.3,484.8,91.7,155.8,115,47.7,1980,4.744613,11.4,14.7
"11763","BW","O","Medium",335.7,361.1,265.7,283.1,862,310.5,402.9,632.2,483.1,91.8,156.2,114,45.3,1880,4.638875,11.5,17
"11764","BW","O","Medium",336,361.6,266.1,283.4,863,310.7,404.7,629.2,481.9,91.8,156.6,113,45.4,2000,4.592367,11.5,20.8
"11765","BW","O","Medium",336.4,362.1,266.4,283.6,863,310.9,406.3,623.8,479.5,91.8,157.1,111,44.5,1990,4.581588,11.6,23.3
